1, 2, 9, 9, 9, 7128
2, 4, 5, 8, 10, 3024
1, 1, 1, 2, 3, 8044344
1, 7, 8, 9, 10, 3024
3, 3, 4, 7, 8, 319032
2, 4, 7, 8, 9, 93744
4, 6, 9, 9, 9, 7128
7, 7, 8, 8, 8, 33804
3, 3, 4, 9, 10, 1512
1, 6, 6, 7, 10, 1512
1, 1, 1, 3, 7, 393624
2, 3, 5, 6, 6, 2714040
4, 5, 6, 7, 10, 3024
5, 8, 10, 10, 10, 72
1, 3, 9, 9, 9, 7128
4, 4, 8, 8, 8, 33804
1, 3, 5, 5, 7, 1180872
4, 5, 10, 10, 10, 72
5, 5, 6, 6, 10, 756
1, 4, 6, 7, 7, 962136
2, 2, 2, 5, 7, 393624
2, 6, 7, 8, 8, 238392
1, 1, 6, 8, 10, 1512
4, 7, 7, 8, 8, 119196
2, 4, 4, 5, 8, 319032
1, 1, 2, 5, 7, 1180872
3, 4, 5, 5, 10, 1512
9, 10, 10, 10, 10, 9
8, 9, 9, 9, 9, 1467
1, 3, 3, 6, 10, 1512
2, 2, 5, 6, 8, 319032
5, 6, 8, 8, 10, 1512
2, 2, 4, 8, 10, 1512
5, 5, 7, 7, 9, 23436
1, 2, 5, 5, 10, 1512
2, 2, 3, 4, 4, 6132924
1, 5, 9, 9, 10, 1512
2, 4, 5, 7, 8, 638064
3, 3, 3, 5, 9, 15624
3, 4, 4, 6, 7, 1180872
2, 2, 2, 2, 8, 26586
1, 4, 7, 8, 9, 93744
4, 6, 8, 9, 10, 3024
1, 1, 2, 7, 10, 1512
2, 6, 7, 7, 7, 287352
2, 3, 4, 4, 6, 3176712
2, 3, 5, 5, 6, 3176712
1, 1, 6, 7, 7, 481068
2, 2, 2, 6, 7, 393624
1, 3, 5, 5, 8, 319032
4, 4, 4, 4, 7, 98406
3, 5, 5, 5, 9, 15624
2, 4, 4, 10, 10, 252
1, 6, 7, 10, 10, 504
1, 3, 3, 5, 9, 46872
2, 2, 4, 6, 10, 1512
3, 4, 8, 8, 8, 67608
3, 3, 7, 9, 10, 1512
1, 1, 3, 3, 8, 159516
2, 2, 3, 6, 8, 319032
1, 2, 3, 4, 6, 6353424
1, 3, 6, 6, 8, 319032
1, 1, 8, 10, 10, 252
3, 7, 7, 8, 9, 46872
1, 4, 4, 7, 8, 319032
1, 8, 8, 8, 9, 15624
4, 4, 5, 5, 10, 756
1, 6, 6, 6, 10, 504
1, 3, 4, 7, 7, 962136
3, 5, 6, 6, 9, 46872
5, 7, 7, 8, 8, 119196
2, 8, 9, 9, 10, 1512
1, 5, 5, 5, 5, 463419
2, 5, 5, 5, 8, 106344
3, 6, 6, 7, 8, 319032
1, 4, 8, 8, 8, 67608
4, 5, 7, 7, 7, 287352
3, 3, 7, 7, 10, 756
3, 4, 5, 7, 9, 93744
2, 6, 7, 7, 8, 319032
2, 4, 6, 6, 7, 1180872
2, 9, 9, 9, 9, 1467
5, 6, 9, 10, 10, 504
2, 3, 5, 8, 10, 3024
3, 5, 7, 7, 7, 287352
4, 5, 5, 5, 7, 393624
7, 8, 9, 9, 9, 7128
2, 3, 4, 5, 10, 3024
1, 3, 6, 7, 10, 3024
4, 5, 5, 10, 10, 252
2, 2, 3, 3, 4, 6827436
3, 3, 4, 4, 9, 23436
2, 2, 7, 7, 10, 756
5, 7, 7, 7, 10, 504
2, 4, 5, 6, 8, 638064
4, 7, 9, 10, 10, 504
1, 7, 9, 9, 9, 7128
2, 3, 4, 9, 9, 28728
2, 2, 2, 3, 8, 106344
1, 1, 4, 8, 10, 1512
3, 5, 7, 10, 10, 504
6, 6, 9, 9, 10, 756
3, 4, 5, 6, 6, 2714040
6, 7, 10, 10, 10, 72
1, 1, 4, 4, 6, 1588356
2, 2, 2, 8, 9, 15624
1, 5, 6, 9, 9, 28728
2, 3, 6, 7, 7, 962136
8, 8, 9, 9, 9, 3564
1, 1, 5, 8, 9, 46872
2, 2, 4, 7, 10, 1512
3, 6, 7, 7, 7, 287352
2, 3, 5, 6, 9, 93744
3, 8, 8, 9, 9, 14364
2, 2, 3, 5, 8, 319032
5, 5, 5, 8, 8, 39732
5, 6, 7, 7, 9, 46872
1, 1, 5, 9, 9, 14364
3, 3, 6, 10, 10, 252
2, 6, 8, 9, 10, 3024
1, 2, 2, 5, 6, 3176712
1, 4, 4, 6, 8, 319032
1, 2, 5, 8, 9, 93744
1, 1, 1, 1, 3, 2011086
3, 7, 7, 7, 9, 15624
2, 5, 7, 9, 9, 28728
1, 5, 6, 7, 7, 962136
3, 3, 8, 8, 8, 33804
1, 1, 2, 5, 8, 319032
2, 5, 5, 6, 8, 319032
3, 6, 6, 6, 8, 106344
4, 5, 6, 8, 9, 93744
3, 3, 3, 4, 10, 504
1, 3, 3, 6, 7, 1180872
3, 6, 6, 8, 10, 1512
2, 2, 6, 7, 9, 46872
7, 9, 9, 9, 10, 504
1, 2, 3, 3, 6, 3176712
2, 2, 3, 4, 9, 46872
4, 4, 4, 5, 8, 106344
3, 6, 9, 9, 10, 1512
1, 1, 4, 4, 7, 590436
6, 6, 8, 9, 9, 14364
1, 1, 5, 8, 8, 119196
1, 4, 4, 4, 4, 934857
1, 3, 6, 9, 9, 28728
2, 2, 2, 10, 10, 84
2, 3, 7, 7, 8, 319032
1, 4, 4, 9, 10, 1512
5, 5, 7, 9, 9, 14364
6, 6, 7, 10, 10, 252
1, 1, 3, 3, 9, 23436
2, 2, 7, 8, 8, 119196
2, 5, 5, 7, 9, 46872
5, 6, 7, 8, 9, 93744
1, 2, 2, 2, 3, 8044344
3, 3, 4, 7, 10, 1512
3, 3, 5, 6, 9, 46872
4, 6, 6, 6, 8, 106344
1, 2, 5, 7, 7, 962136
4, 8, 10, 10, 10, 72
4, 7, 7, 7, 9, 15624
1, 2, 6, 10, 10, 504
3, 5, 6, 9, 10, 3024
1, 2, 6, 7, 9, 93744
4, 5, 7, 10, 10, 504
1, 3, 6, 6, 6, 832680
1, 6, 6, 6, 7, 393624
4, 5, 8, 8, 8, 67608
2, 3, 5, 9, 9, 28728
5, 5, 7, 8, 8, 119196
4, 6, 7, 7, 7, 287352
2, 3, 4, 5, 7, 2361744
3, 3, 3, 5, 5, 1031604
5, 5, 6, 7, 7, 481068
3, 4, 5, 8, 9, 93744
2, 3, 4, 4, 8, 319032
2, 2, 4, 4, 5, 3516156
1, 1, 5, 7, 10, 1512
1, 2, 7, 8, 9, 93744
1, 1, 2, 3, 9, 46872
5, 9, 9, 9, 9, 1467
3, 6, 7, 10, 10, 504
5, 6, 7, 8, 8, 238392
1, 2, 2, 3, 3, 11000556
7, 8, 8, 9, 10, 1512
1, 1, 2, 6, 8, 319032
2, 2, 5, 9, 9, 14364
3, 3, 4, 6, 9, 46872
3, 8, 9, 9, 9, 7128
3, 5, 5, 6, 8, 319032
2, 3, 3, 4, 7, 1180872
2, 5, 5, 8, 9, 46872
2, 4, 6, 7, 10, 3024
1, 1, 1, 6, 6, 452340
1, 4, 7, 7, 8, 319032
1, 2, 3, 4, 10, 3024
1, 4, 8, 8, 10, 1512
4, 4, 4, 6, 8, 106344
2, 2, 4, 5, 5, 3094812
2, 3, 4, 4, 7, 1180872
1, 2, 2, 3, 8, 319032
3, 4, 6, 7, 7, 962136
1, 3, 4, 9, 9, 28728
4, 4, 5, 5, 6, 1588356
3, 5, 6, 6, 8, 319032
1, 7, 7, 9, 9, 14364
1, 2, 9, 10, 10, 504
5, 5, 5, 5, 7, 98406
2, 3, 7, 8, 8, 238392
1, 6, 9, 9, 9, 7128
1, 1, 2, 4, 4, 6132924
3, 4, 7, 7, 9, 46872
2, 2, 5, 8, 8, 119196
1, 5, 6, 9, 10, 3024
1, 4, 6, 10, 10, 504
1, 2, 2, 5, 5, 3094812
1, 5, 6, 7, 8, 638064
2, 2, 4, 7, 7, 481068
4, 6, 6, 7, 8, 319032
3, 5, 5, 9, 10, 1512
2, 3, 3, 3, 4, 4551624
2, 2, 3, 5, 7, 1180872
1, 3, 5, 8, 10, 3024
1, 3, 7, 7, 10, 1512
4, 4, 6, 6, 9, 23436
1, 1, 4, 7, 9, 46872
1, 3, 5, 6, 8, 638064
4, 4, 4, 7, 9, 15624
2, 5, 6, 9, 10, 3024
1, 1, 3, 5, 7, 1180872
1, 1, 1, 4, 9, 15624
4, 5, 7, 8, 8, 238392
1, 4, 6, 9, 10, 3024
1, 2, 2, 8, 8, 119196
2, 3, 7, 9, 9, 28728
2, 5, 5, 6, 7, 1180872
1, 1, 2, 3, 7, 1180872
3, 4, 7, 8, 9, 93744
2, 2, 2, 3, 4, 4551624
1, 1, 5, 6, 10, 1512
1, 2, 5, 6, 9, 93744
2, 6, 8, 8, 8, 67608
6, 9, 10, 10, 10, 72
1, 2, 7, 7, 9, 46872
1, 4, 5, 7, 7, 962136
7, 8, 8, 8, 10, 504
1, 3, 3, 7, 8, 319032
2, 5, 7, 7, 10, 1512
1, 1, 4, 4, 10, 756
3, 7, 8, 8, 9, 46872
3, 3, 3, 6, 6, 452340
2, 3, 6, 8, 10, 3024
3, 3, 5, 5, 8, 159516
2, 2, 2, 7, 9, 15624
1, 1, 6, 9, 9, 14364
2, 6, 7, 10, 10, 504
2, 6, 9, 9, 10, 1512
5, 7, 8, 8, 9, 46872
5, 5, 5, 6, 6, 452340
4, 7, 7, 10, 10, 252
1, 2, 3, 5, 10, 3024
1, 3, 3, 3, 9, 15624
1, 2, 6, 6, 6, 832680
1, 1, 3, 5, 8, 319032
1, 5, 6, 6, 7, 1180872
2, 5, 6, 6, 7, 1180872
1, 1, 1, 1, 7, 98406
1, 1, 2, 7, 9, 46872
1, 1, 5, 5, 9, 23436
1, 2, 5, 7, 8, 638064
3, 6, 7, 8, 9, 93744
1, 1, 7, 8, 10, 1512
1, 1, 3, 6, 6, 1357020
1, 3, 5, 7, 7, 962136
2, 3, 4, 7, 8, 638064
3, 4, 5, 5, 5, 1930392
5, 6, 6, 6, 10, 504
1, 1, 1, 5, 6, 1058904
1, 2, 2, 6, 7, 1180872
1, 6, 8, 8, 9, 46872
4, 6, 6, 8, 8, 119196
1, 2, 3, 3, 10, 1512
6, 7, 8, 8, 8, 67608
1, 1, 2, 7, 7, 481068
