1, 1, 9, 9, 9, 75
1, 2, 9, 9, 9, 150
1, 3, 9, 9, 9, 150
1, 4, 9, 9, 9, 150
1, 5, 9, 9, 9, 150
1, 6, 9, 9, 9, 150
1, 7, 9, 9, 9, 150
1, 8, 9, 9, 9, 150
1, 9, 9, 9, 9, 36
2, 2, 9, 9, 9, 75
2, 3, 9, 9, 9, 150
2, 4, 9, 9, 9, 150
2, 5, 9, 9, 9, 150
2, 6, 9, 9, 9, 150
2, 7, 9, 9, 9, 150
2, 8, 9, 9, 9, 150
2, 9, 9, 9, 9, 36
3, 3, 9, 9, 9, 75
3, 4, 9, 9, 9, 150
3, 5, 9, 9, 9, 150
3, 6, 9, 9, 9, 150
3, 7, 9, 9, 9, 150
3, 8, 9, 9, 9, 150
3, 9, 9, 9, 9, 36
4, 4, 9, 9, 9, 75
4, 5, 9, 9, 9, 150
4, 6, 9, 9, 9, 150
4, 7, 9, 9, 9, 150
4, 8, 9, 9, 9, 150
4, 9, 9, 9, 9, 36
5, 5, 9, 9, 9, 75
5, 6, 9, 9, 9, 150
5, 7, 9, 9, 9, 150
5, 8, 9, 9, 9, 150
5, 9, 9, 9, 9, 36
6, 6, 9, 9, 9, 75
6, 7, 9, 9, 9, 150
6, 8, 9, 9, 9, 150
6, 9, 9, 9, 9, 36
7, 7, 9, 9, 9, 75
7, 8, 9, 9, 9, 150
7, 9, 9, 9, 9, 36
8, 8, 9, 9, 9, 75
8, 9, 9, 9, 9, 36
9, 9, 9, 9, 9, 7
9, 9, 9, 9, 10, 15
1, 1, 10, 10, 10, 15
1, 2, 10, 10, 10, 30
1, 3, 10, 10, 10, 30
1, 4, 10, 10, 10, 30
1, 5, 10, 10, 10, 30
1, 6, 10, 10, 10, 30
1, 7, 10, 10, 10, 30
1, 8, 10, 10, 10, 30
1, 9, 10, 10, 10, 30
1, 10, 10, 10, 10, 6
2, 2, 10, 10, 10, 15
2, 3, 10, 10, 10, 30
2, 4, 10, 10, 10, 30
2, 5, 10, 10, 10, 30
2, 6, 10, 10, 10, 30
2, 7, 10, 10, 10, 30
2, 8, 10, 10, 10, 30
2, 9, 10, 10, 10, 30
2, 10, 10, 10, 10, 6
3, 3, 10, 10, 10, 15
3, 4, 10, 10, 10, 30
3, 5, 10, 10, 10, 30
3, 6, 10, 10, 10, 30
3, 7, 10, 10, 10, 30
3, 8, 10, 10, 10, 30
3, 9, 10, 10, 10, 30
3, 10, 10, 10, 10, 6
4, 4, 10, 10, 10, 15
4, 5, 10, 10, 10, 30
4, 6, 10, 10, 10, 30
4, 7, 10, 10, 10, 30
4, 8, 10, 10, 10, 30
4, 9, 10, 10, 10, 30
4, 10, 10, 10, 10, 6
5, 5, 10, 10, 10, 15
5, 6, 10, 10, 10, 30
5, 7, 10, 10, 10, 30
5, 8, 10, 10, 10, 30
5, 9, 10, 10, 10, 30
5, 10, 10, 10, 10, 6
6, 6, 10, 10, 10, 15
6, 7, 10, 10, 10, 30
6, 8, 10, 10, 10, 30
6, 9, 10, 10, 10, 30
6, 10, 10, 10, 10, 6
7, 7, 10, 10, 10, 15
7, 8, 10, 10, 10, 30
7, 9, 10, 10, 10, 30
7, 10, 10, 10, 10, 6
8, 8, 10, 10, 10, 15
8, 9, 10, 10, 10, 30
8, 10, 10, 10, 10, 6
9, 9, 10, 10, 10, 15
9, 10, 10, 10, 10, 6
10, 10, 10, 10, 10, 1
1, 1, 1, 10, 10, 20
1, 1, 2, 10, 10, 60
1, 1, 3, 10, 10, 60
1, 1, 4, 10, 10, 60
1, 1, 5, 10, 10, 60
1, 1, 6, 10, 10, 60
1, 1, 7, 10, 10, 60
1, 1, 8, 10, 10, 60
1, 1, 9, 10, 10, 60
1, 2, 2, 10, 10, 60
1, 2, 3, 10, 10, 120
1, 2, 4, 10, 10, 120
1, 2, 5, 10, 10, 120
1, 2, 6, 10, 10, 120
1, 2, 7, 10, 10, 120
1, 2, 8, 10, 10, 120
1, 2, 9, 10, 10, 120
1, 3, 3, 10, 10, 60
1, 3, 4, 10, 10, 120
1, 3, 5, 10, 10, 120
1, 3, 6, 10, 10, 120
1, 3, 7, 10, 10, 120
1, 3, 8, 10, 10, 120
1, 3, 9, 10, 10, 120
1, 4, 4, 10, 10, 60
1, 4, 5, 10, 10, 120
1, 4, 6, 10, 10, 120
1, 4, 7, 10, 10, 120
1, 4, 8, 10, 10, 120
1, 4, 9, 10, 10, 120
1, 5, 5, 10, 10, 60
1, 5, 6, 10, 10, 120
1, 5, 7, 10, 10, 120
1, 5, 8, 10, 10, 120
1, 5, 9, 10, 10, 120
1, 6, 6, 10, 10, 60
1, 6, 7, 10, 10, 120
1, 6, 8, 10, 10, 120
1, 6, 9, 10, 10, 120
1, 7, 7, 10, 10, 60
1, 7, 8, 10, 10, 120
1, 7, 9, 10, 10, 120
1, 8, 8, 10, 10, 60
1, 8, 9, 10, 10, 120
1, 9, 9, 10, 10, 60
2, 2, 2, 10, 10, 20
2, 2, 3, 10, 10, 60
2, 2, 4, 10, 10, 60
2, 2, 5, 10, 10, 60
2, 2, 6, 10, 10, 60
2, 2, 7, 10, 10, 60
2, 2, 8, 10, 10, 60
2, 2, 9, 10, 10, 60
