1, 9, 9, 9, 9, 5
2, 9, 9, 9, 9, 5
3, 9, 9, 9, 9, 5
4, 9, 9, 9, 9, 5
5, 9, 9, 9, 9, 5
6, 9, 9, 9, 9, 5
7, 9, 9, 9, 9, 5
8, 9, 9, 9, 9, 5
9, 9, 9, 9, 9, 1
9, 9, 9, 9, 10, 5
1, 10, 10, 10, 10, 5
2, 10, 10, 10, 10, 5
3, 10, 10, 10, 10, 5
4, 10, 10, 10, 10, 5
5, 10, 10, 10, 10, 5
6, 10, 10, 10, 10, 5
7, 10, 10, 10, 10, 5
8, 10, 10, 10, 10, 5
9, 10, 10, 10, 10, 5
10, 10, 10, 10, 10, 1
1, 1, 10, 10, 10, 10
1, 2, 10, 10, 10, 20
1, 3, 10, 10, 10, 20
1, 4, 10, 10, 10, 20
1, 5, 10, 10, 10, 20
1, 6, 10, 10, 10, 20
1, 7, 10, 10, 10, 20
1, 8, 10, 10, 10, 20
1, 9, 10, 10, 10, 20
2, 2, 10, 10, 10, 10
2, 3, 10, 10, 10, 20
2, 4, 10, 10, 10, 20
2, 5, 10, 10, 10, 20
2, 6, 10, 10, 10, 20
2, 7, 10, 10, 10, 20
2, 8, 10, 10, 10, 20
2, 9, 10, 10, 10, 20
3, 3, 10, 10, 10, 10
3, 4, 10, 10, 10, 20
3, 5, 10, 10, 10, 20
3, 6, 10, 10, 10, 20
3, 7, 10, 10, 10, 20
3, 8, 10, 10, 10, 20
3, 9, 10, 10, 10, 20
4, 4, 10, 10, 10, 10
4, 5, 10, 10, 10, 20
4, 6, 10, 10, 10, 20
4, 7, 10, 10, 10, 20
4, 8, 10, 10, 10, 20
4, 9, 10, 10, 10, 20
5, 5, 10, 10, 10, 10
5, 6, 10, 10, 10, 20
5, 7, 10, 10, 10, 20
5, 8, 10, 10, 10, 20
5, 9, 10, 10, 10, 20
6, 6, 10, 10, 10, 10
6, 7, 10, 10, 10, 20
6, 8, 10, 10, 10, 20
6, 9, 10, 10, 10, 20
7, 7, 10, 10, 10, 10
7, 8, 10, 10, 10, 20
7, 9, 10, 10, 10, 20
8, 8, 10, 10, 10, 10
8, 9, 10, 10, 10, 20
9, 9, 10, 10, 10, 10
1, 1, 1, 10, 10, 10
1, 1, 2, 10, 10, 30
1, 1, 3, 10, 10, 30
1, 1, 4, 10, 10, 30
1, 1, 5, 10, 10, 30
1, 1, 6, 10, 10, 30
1, 1, 7, 10, 10, 30
1, 1, 8, 10, 10, 30
1, 1, 9, 10, 10, 30
1, 2, 2, 10, 10, 30
1, 2, 3, 10, 10, 60
1, 2, 4, 10, 10, 60
1, 2, 5, 10, 10, 60
1, 2, 6, 10, 10, 60
1, 2, 7, 10, 10, 60
1, 2, 8, 10, 10, 60
1, 2, 9, 10, 10, 60
1, 3, 3, 10, 10, 30
1, 3, 4, 10, 10, 60
1, 3, 5, 10, 10, 60
1, 3, 6, 10, 10, 60
1, 3, 7, 10, 10, 60
1, 3, 8, 10, 10, 60
1, 3, 9, 10, 10, 60
1, 4, 4, 10, 10, 30
1, 4, 5, 10, 10, 60
1, 4, 6, 10, 10, 60
1, 4, 7, 10, 10, 60
1, 4, 8, 10, 10, 60
1, 4, 9, 10, 10, 60
1, 5, 5, 10, 10, 30
1, 5, 6, 10, 10, 60
1, 5, 7, 10, 10, 60
1, 5, 8, 10, 10, 60
1, 5, 9, 10, 10, 60
1, 6, 6, 10, 10, 30
1, 6, 7, 10, 10, 60
1, 6, 8, 10, 10, 60
1, 6, 9, 10, 10, 60
1, 7, 7, 10, 10, 30
1, 7, 8, 10, 10, 60
1, 7, 9, 10, 10, 60
1, 8, 8, 10, 10, 30
1, 8, 9, 10, 10, 60
1, 9, 9, 10, 10, 30
2, 2, 2, 10, 10, 10
2, 2, 3, 10, 10, 30
2, 2, 4, 10, 10, 30
2, 2, 5, 10, 10, 30
2, 2, 6, 10, 10, 30
2, 2, 7, 10, 10, 30
2, 2, 8, 10, 10, 30
2, 2, 9, 10, 10, 30
2, 3, 3, 10, 10, 30
2, 3, 4, 10, 10, 60
2, 3, 5, 10, 10, 60
2, 3, 6, 10, 10, 60
2, 3, 7, 10, 10, 60
2, 3, 8, 10, 10, 60
2, 3, 9, 10, 10, 60
2, 4, 4, 10, 10, 30
2, 4, 5, 10, 10, 60
2, 4, 6, 10, 10, 60
2, 4, 7, 10, 10, 60
2, 4, 8, 10, 10, 60
2, 4, 9, 10, 10, 60
2, 5, 5, 10, 10, 30
2, 5, 6, 10, 10, 60
2, 5, 7, 10, 10, 60
2, 5, 8, 10, 10, 60
2, 5, 9, 10, 10, 60
2, 6, 6, 10, 10, 30
2, 6, 7, 10, 10, 60
2, 6, 8, 10, 10, 60
2, 6, 9, 10, 10, 60
2, 7, 7, 10, 10, 30
2, 7, 8, 10, 10, 60
2, 7, 9, 10, 10, 60
2, 8, 8, 10, 10, 30
2, 8, 9, 10, 10, 60
2, 9, 9, 10, 10, 30
3, 3, 3, 10, 10, 10
3, 3, 4, 10, 10, 30
3, 3, 5, 10, 10, 30
3, 3, 6, 10, 10, 30
3, 3, 7, 10, 10, 30
3, 3, 8, 10, 10, 30
3, 3, 9, 10, 10, 30
3, 4, 4, 10, 10, 30
3, 4, 5, 10, 10, 60
3, 4, 6, 10, 10, 60
3, 4, 7, 10, 10, 60
3, 4, 8, 10, 10, 60
3, 4, 9, 10, 10, 60
3, 5, 5, 10, 10, 30
3, 5, 6, 10, 10, 60
3, 5, 7, 10, 10, 60
3, 5, 8, 10, 10, 60
3, 5, 9, 10, 10, 60
3, 6, 6, 10, 10, 30
3, 6, 7, 10, 10, 60
3, 6, 8, 10, 10, 60
3, 6, 9, 10, 10, 60
3, 7, 7, 10, 10, 30
3, 7, 8, 10, 10, 60
3, 7, 9, 10, 10, 60
3, 8, 8, 10, 10, 30
3, 8, 9, 10, 10, 60
3, 9, 9, 10, 10, 30
4, 4, 4, 10, 10, 10
4, 4, 5, 10, 10, 30
4, 4, 6, 10, 10, 30
4, 4, 7, 10, 10, 30
4, 4, 8, 10, 10, 30
4, 4, 9, 10, 10, 30
4, 5, 5, 10, 10, 30
4, 5, 6, 10, 10, 60
4, 5, 7, 10, 10, 60
4, 5, 8, 10, 10, 60
4, 5, 9, 10, 10, 60
4, 6, 6, 10, 10, 30
4, 6, 7, 10, 10, 60
4, 6, 8, 10, 10, 60
4, 6, 9, 10, 10, 60
4, 7, 7, 10, 10, 30
4, 7, 8, 10, 10, 60
4, 7, 9, 10, 10, 60
4, 8, 8, 10, 10, 30
4, 8, 9, 10, 10, 60
4, 9, 9, 10, 10, 30
5, 5, 5, 10, 10, 10
5, 5, 6, 10, 10, 30
5, 5, 7, 10, 10, 30
5, 5, 8, 10, 10, 30
5, 5, 9, 10, 10, 30
5, 6, 6, 10, 10, 30
5, 6, 7, 10, 10, 60
5, 6, 8, 10, 10, 60
5, 6, 9, 10, 10, 60
5, 7, 7, 10, 10, 30
5, 7, 8, 10, 10, 60
5, 7, 9, 10, 10, 60
5, 8, 8, 10, 10, 30
5, 8, 9, 10, 10, 60
