10, 10, 10, 10, 10, 1
1, 10, 10, 10, 10, 7
2, 10, 10, 10, 10, 7
3, 10, 10, 10, 10, 7
4, 10, 10, 10, 10, 7
5, 10, 10, 10, 10, 7
6, 10, 10, 10, 10, 7
7, 10, 10, 10, 10, 7
8, 10, 10, 10, 10, 7
9, 10, 10, 10, 10, 7
1, 1, 10, 10, 10, 21
1, 2, 10, 10, 10, 42
1, 3, 10, 10, 10, 42
1, 4, 10, 10, 10, 42
1, 5, 10, 10, 10, 42
1, 6, 10, 10, 10, 42
1, 7, 10, 10, 10, 42
1, 8, 10, 10, 10, 42
1, 9, 10, 10, 10, 42
2, 2, 10, 10, 10, 21
2, 3, 10, 10, 10, 42
2, 4, 10, 10, 10, 42
2, 5, 10, 10, 10, 42
2, 6, 10, 10, 10, 42
2, 7, 10, 10, 10, 42
2, 8, 10, 10, 10, 42
2, 9, 10, 10, 10, 42
3, 3, 10, 10, 10, 21
3, 4, 10, 10, 10, 42
3, 5, 10, 10, 10, 42
3, 6, 10, 10, 10, 42
3, 7, 10, 10, 10, 42
3, 8, 10, 10, 10, 42
3, 9, 10, 10, 10, 42
4, 4, 10, 10, 10, 21
4, 5, 10, 10, 10, 42
4, 6, 10, 10, 10, 42
4, 7, 10, 10, 10, 42
4, 8, 10, 10, 10, 42
4, 9, 10, 10, 10, 42
5, 5, 10, 10, 10, 21
5, 6, 10, 10, 10, 42
5, 7, 10, 10, 10, 42
5, 8, 10, 10, 10, 42
5, 9, 10, 10, 10, 42
6, 6, 10, 10, 10, 21
6, 7, 10, 10, 10, 42
6, 8, 10, 10, 10, 42
6, 9, 10, 10, 10, 42
7, 7, 10, 10, 10, 21
7, 8, 10, 10, 10, 42
7, 9, 10, 10, 10, 42
8, 8, 10, 10, 10, 21
8, 9, 10, 10, 10, 42
9, 9, 10, 10, 10, 21
1, 1, 1, 10, 10, 35
1, 1, 2, 10, 10, 105
1, 1, 3, 10, 10, 105
1, 1, 4, 10, 10, 105
1, 1, 5, 10, 10, 105
1, 1, 6, 10, 10, 105
1, 1, 7, 10, 10, 105
1, 1, 8, 10, 10, 105
1, 1, 9, 10, 10, 105
1, 2, 2, 10, 10, 105
1, 2, 3, 10, 10, 210
1, 2, 4, 10, 10, 210
1, 2, 5, 10, 10, 210
1, 2, 6, 10, 10, 210
1, 2, 7, 10, 10, 210
1, 2, 8, 10, 10, 210
1, 2, 9, 10, 10, 210
1, 3, 3, 10, 10, 105
1, 3, 4, 10, 10, 210
1, 3, 5, 10, 10, 210
1, 3, 6, 10, 10, 210
1, 3, 7, 10, 10, 210
1, 3, 8, 10, 10, 210
1, 3, 9, 10, 10, 210
1, 4, 4, 10, 10, 105
1, 4, 5, 10, 10, 210
1, 4, 6, 10, 10, 210
1, 4, 7, 10, 10, 210
1, 4, 8, 10, 10, 210
1, 4, 9, 10, 10, 210
1, 5, 5, 10, 10, 105
1, 5, 6, 10, 10, 210
1, 5, 7, 10, 10, 210
1, 5, 8, 10, 10, 210
1, 5, 9, 10, 10, 210
1, 6, 6, 10, 10, 105
1, 6, 7, 10, 10, 210
1, 6, 8, 10, 10, 210
1, 6, 9, 10, 10, 210
1, 7, 7, 10, 10, 105
1, 7, 8, 10, 10, 210
1, 7, 9, 10, 10, 210
1, 8, 8, 10, 10, 105
1, 8, 9, 10, 10, 210
1, 9, 9, 10, 10, 105
2, 2, 2, 10, 10, 35
2, 2, 3, 10, 10, 105
2, 2, 4, 10, 10, 105
2, 2, 5, 10, 10, 105
2, 2, 6, 10, 10, 105
2, 2, 7, 10, 10, 105
2, 2, 8, 10, 10, 105
2, 2, 9, 10, 10, 105
2, 3, 3, 10, 10, 105
2, 3, 4, 10, 10, 210
2, 3, 5, 10, 10, 210
2, 3, 6, 10, 10, 210
2, 3, 7, 10, 10, 210
2, 3, 8, 10, 10, 210
2, 3, 9, 10, 10, 210
2, 4, 4, 10, 10, 105
2, 4, 5, 10, 10, 210
2, 4, 6, 10, 10, 210
2, 4, 7, 10, 10, 210
2, 4, 8, 10, 10, 210
2, 4, 9, 10, 10, 210
2, 5, 5, 10, 10, 105
2, 5, 6, 10, 10, 210
2, 5, 7, 10, 10, 210
2, 5, 8, 10, 10, 210
2, 5, 9, 10, 10, 210
2, 6, 6, 10, 10, 105
2, 6, 7, 10, 10, 210
2, 6, 8, 10, 10, 210
2, 6, 9, 10, 10, 210
2, 7, 7, 10, 10, 105
2, 7, 8, 10, 10, 210
2, 7, 9, 10, 10, 210
2, 8, 8, 10, 10, 105
2, 8, 9, 10, 10, 210
2, 9, 9, 10, 10, 105
3, 3, 3, 10, 10, 35
3, 3, 4, 10, 10, 105
3, 3, 5, 10, 10, 105
3, 3, 6, 10, 10, 105
3, 3, 7, 10, 10, 105
3, 3, 8, 10, 10, 105
3, 3, 9, 10, 10, 105
3, 4, 4, 10, 10, 105
3, 4, 5, 10, 10, 210
3, 4, 6, 10, 10, 210
3, 4, 7, 10, 10, 210
3, 4, 8, 10, 10, 210
3, 4, 9, 10, 10, 210
3, 5, 5, 10, 10, 105
3, 5, 6, 10, 10, 210
3, 5, 7, 10, 10, 210
3, 5, 8, 10, 10, 210
3, 5, 9, 10, 10, 210
3, 6, 6, 10, 10, 105
3, 6, 7, 10, 10, 210
3, 6, 8, 10, 10, 210
3, 6, 9, 10, 10, 210
3, 7, 7, 10, 10, 105
3, 7, 8, 10, 10, 210
3, 7, 9, 10, 10, 210
3, 8, 8, 10, 10, 105
3, 8, 9, 10, 10, 210
3, 9, 9, 10, 10, 105
4, 4, 4, 10, 10, 35
4, 4, 5, 10, 10, 105
4, 4, 6, 10, 10, 105
4, 4, 7, 10, 10, 105
4, 4, 8, 10, 10, 105
4, 4, 9, 10, 10, 105
4, 5, 5, 10, 10, 105
4, 5, 6, 10, 10, 210
4, 5, 7, 10, 10, 210
4, 5, 8, 10, 10, 210
4, 5, 9, 10, 10, 210
4, 6, 6, 10, 10, 105
4, 6, 7, 10, 10, 210
4, 6, 8, 10, 10, 210
4, 6, 9, 10, 10, 210
4, 7, 7, 10, 10, 105
4, 7, 8, 10, 10, 210
4, 7, 9, 10, 10, 210
4, 8, 8, 10, 10, 105
