1, 1, 1, 1, 9, 1050
1, 1, 1, 2, 9, 4200
1, 1, 1, 3, 9, 4200
1, 1, 1, 4, 9, 4200
1, 1, 1, 5, 9, 4200
1, 1, 1, 6, 9, 4200
1, 1, 1, 7, 9, 4200
1, 1, 1, 8, 9, 4200
1, 1, 1, 9, 9, 1456
1, 1, 2, 2, 9, 6300
1, 1, 2, 3, 9, 12600
1, 1, 2, 4, 9, 12600
1, 1, 2, 5, 9, 12600
1, 1, 2, 6, 9, 12600
1, 1, 2, 7, 9, 12600
1, 1, 2, 8, 9, 12600
1, 1, 2, 9, 9, 4368
1, 1, 3, 3, 9, 6300
1, 1, 3, 4, 9, 12600
1, 1, 3, 5, 9, 12600
1, 1, 3, 6, 9, 12600
1, 1, 3, 7, 9, 12600
1, 1, 3, 8, 9, 12600
1, 1, 3, 9, 9, 4368
1, 1, 4, 4, 9, 6300
1, 1, 4, 5, 9, 12600
1, 1, 4, 6, 9, 12600
1, 1, 4, 7, 9, 12600
1, 1, 4, 8, 9, 12600
1, 1, 4, 9, 9, 4368
1, 1, 5, 5, 9, 6300
1, 1, 5, 6, 9, 12600
1, 1, 5, 7, 9, 12600
1, 1, 5, 8, 9, 12600
1, 1, 5, 9, 9, 4368
1, 1, 6, 6, 9, 6300
1, 1, 6, 7, 9, 12600
1, 1, 6, 8, 9, 12600
1, 1, 6, 9, 9, 4368
1, 1, 7, 7, 9, 6300
1, 1, 7, 8, 9, 12600
1, 1, 7, 9, 9, 4368
1, 1, 8, 8, 9, 6300
1, 1, 8, 9, 9, 4368
1, 1, 9, 9, 9, 1176
1, 2, 2, 2, 9, 4200
1, 2, 2, 3, 9, 12600
1, 2, 2, 4, 9, 12600
1, 2, 2, 5, 9, 12600
1, 2, 2, 6, 9, 12600
1, 2, 2, 7, 9, 12600
1, 2, 2, 8, 9, 12600
1, 2, 2, 9, 9, 4368
1, 2, 3, 3, 9, 12600
1, 2, 3, 4, 9, 25200
1, 2, 3, 5, 9, 25200
1, 2, 3, 6, 9, 25200
1, 2, 3, 7, 9, 25200
