10, 10, 10, 10, 10, 9
1, 10, 10, 10, 10, 54
2, 10, 10, 10, 10, 54
3, 10, 10, 10, 10, 54
4, 10, 10, 10, 10, 54
5, 10, 10, 10, 10, 54
6, 10, 10, 10, 10, 54
7, 10, 10, 10, 10, 54
8, 10, 10, 10, 10, 54
9, 10, 10, 10, 10, 55
1, 1, 10, 10, 10, 135
1, 2, 10, 10, 10, 270
1, 3, 10, 10, 10, 270
1, 4, 10, 10, 10, 270
1, 5, 10, 10, 10, 270
1, 6, 10, 10, 10, 270
1, 7, 10, 10, 10, 270
1, 8, 10, 10, 10, 270
1, 9, 10, 10, 10, 275
2, 2, 10, 10, 10, 135
2, 3, 10, 10, 10, 270
2, 4, 10, 10, 10, 270
2, 5, 10, 10, 10, 270
2, 6, 10, 10, 10, 270
2, 7, 10, 10, 10, 270
2, 8, 10, 10, 10, 270
2, 9, 10, 10, 10, 275
3, 3, 10, 10, 10, 135
3, 4, 10, 10, 10, 270
3, 5, 10, 10, 10, 270
3, 6, 10, 10, 10, 270
3, 7, 10, 10, 10, 270
3, 8, 10, 10, 10, 270
3, 9, 10, 10, 10, 275
4, 4, 10, 10, 10, 135
4, 5, 10, 10, 10, 270
4, 6, 10, 10, 10, 270
4, 7, 10, 10, 10, 270
4, 8, 10, 10, 10, 270
4, 9, 10, 10, 10, 275
5, 5, 10, 10, 10, 135
5, 6, 10, 10, 10, 270
5, 7, 10, 10, 10, 270
5, 8, 10, 10, 10, 270
5, 9, 10, 10, 10, 275
6, 6, 10, 10, 10, 135
6, 7, 10, 10, 10, 270
6, 8, 10, 10, 10, 270
6, 9, 10, 10, 10, 275
7, 7, 10, 10, 10, 135
7, 8, 10, 10, 10, 270
7, 9, 10, 10, 10, 275
8, 8, 10, 10, 10, 135
8, 9, 10, 10, 10, 275
9, 9, 10, 10, 10, 140
1, 1, 1, 10, 10, 180
1, 1, 2, 10, 10, 540
1, 1, 3, 10, 10, 540
1, 1, 4, 10, 10, 540
1, 1, 5, 10, 10, 540
1, 1, 6, 10, 10, 540
1, 1, 7, 10, 10, 540
1, 1, 8, 10, 10, 540
1, 1, 9, 10, 10, 550
1, 2, 2, 10, 10, 540
1, 2, 3, 10, 10, 1080
1, 2, 4, 10, 10, 1080
1, 2, 5, 10, 10, 1080
1, 2, 6, 10, 10, 1080
1, 2, 7, 10, 10, 1080
1, 2, 8, 10, 10, 1080
1, 2, 9, 10, 10, 1100
1, 3, 3, 10, 10, 540
1, 3, 4, 10, 10, 1080
1, 3, 5, 10, 10, 1080
1, 3, 6, 10, 10, 1080
1, 3, 7, 10, 10, 1080
1, 3, 8, 10, 10, 1080
1, 3, 9, 10, 10, 1100
1, 4, 4, 10, 10, 540
1, 4, 5, 10, 10, 1080
1, 4, 6, 10, 10, 1080
1, 4, 7, 10, 10, 1080
1, 4, 8, 10, 10, 1080
1, 4, 9, 10, 10, 1100
