1, 2, 9, 9, 9, 19710
2, 4, 5, 8, 10, 5040
1, 1, 1, 2, 3, 121375800
1, 7, 8, 9, 10, 5040
3, 3, 4, 7, 8, 1675800
2, 4, 7, 8, 9, 317520
4, 6, 9, 9, 9, 19710
7, 7, 8, 8, 8, 157005
3, 3, 4, 9, 10, 2520
1, 6, 6, 7, 10, 2520
1, 1, 1, 3, 7, 2828280
2, 3, 5, 6, 6, 23809680
4, 5, 6, 7, 10, 5040
5, 8, 10, 10, 10, 90
1, 3, 9, 9, 9, 19710
4, 4, 8, 8, 8, 157005
1, 3, 5, 5, 7, 8484840
4, 5, 10, 10, 10, 90
5, 5, 6, 6, 10, 1260
1, 4, 6, 7, 7, 6547680
2, 2, 2, 5, 7, 2828280
2, 6, 7, 8, 8, 1159920
1, 1, 6, 8, 10, 2520
4, 7, 7, 8, 8, 579960
2, 4, 4, 5, 8, 1675800
1, 1, 2, 5, 7, 8484840
3, 4, 5, 5, 10, 2520
9, 10, 10, 10, 10, 10
8, 9, 9, 9, 9, 3820
1, 3, 3, 6, 10, 2520
2, 2, 5, 6, 8, 1675800
5, 6, 8, 8, 10, 2520
2, 2, 4, 8, 10, 2520
5, 5, 7, 7, 9, 79380
1, 2, 5, 5, 10, 2520
2, 2, 3, 4, 4, 78125400
1, 5, 9, 9, 10, 2520
2, 4, 5, 7, 8, 3351600
3, 3, 3, 5, 9, 52920
3, 4, 4, 6, 7, 8484840
2, 2, 2, 2, 8, 139650
1, 4, 7, 8, 9, 317520
4, 6, 8, 9, 10, 5040
1, 1, 2, 7, 10, 2520
2, 6, 7, 7, 7, 1896030
2, 3, 4, 4, 6, 29053080
2, 3, 5, 5, 6, 29053080
1, 1, 6, 7, 7, 3273840
2, 2, 2, 6, 7, 2828280
1, 3, 5, 5, 8, 1675800
4, 4, 4, 4, 7, 707070
3, 5, 5, 5, 9, 52920
2, 4, 4, 10, 10, 360
1, 6, 7, 10, 10, 720
1, 3, 3, 5, 9, 158760
2, 2, 4, 6, 10, 2520
3, 4, 8, 8, 8, 314010
3, 3, 7, 9, 10, 2520
1, 1, 3, 3, 8, 837900
2, 2, 3, 6, 8, 1675800
1, 2, 3, 4, 6, 58106160
1, 3, 6, 6, 8, 1675800
1, 1, 8, 10, 10, 360
3, 7, 7, 8, 9, 158760
1, 4, 4, 7, 8, 1675800
1, 8, 8, 8, 9, 52920
4, 4, 5, 5, 10, 1260
1, 6, 6, 6, 10, 840
1, 3, 4, 7, 7, 6547680
3, 5, 6, 6, 9, 158760
5, 7, 7, 8, 8, 579960
2, 8, 9, 9, 10, 2520
1, 5, 5, 5, 5, 4839460
2, 5, 5, 5, 8, 558600
3, 6, 6, 7, 8, 1675800
1, 4, 8, 8, 8, 314010
4, 5, 7, 7, 7, 1896030
3, 3, 7, 7, 10, 1260
3, 4, 5, 7, 9, 317520
2, 6, 7, 7, 8, 1675800
2, 4, 6, 6, 7, 8484840
2, 9, 9, 9, 9, 3820
5, 6, 9, 10, 10, 720
2, 3, 5, 8, 10, 5040
3, 5, 7, 7, 7, 1896030
4, 5, 5, 5, 7, 2828280
7, 8, 9, 9, 9, 19710
2, 3, 4, 5, 10, 5040
1, 3, 6, 7, 10, 5040
